Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
24,Richard,Smehlik,BUF,D,42,10,3,3,3,4,3,4,4,3,1,3,0,3,2
25,Ken,Sutton,BUF,D,41,8,2,2,2,4,2,1,4,1,2,3,2,3,2
26,Grant,Ledyard,BUF,D,03,9,4,3,2,3,1,3,12,1,0,2,3,2,3
27,Patrick,Roy,CGY,G,33,6,6,4,4,4,6,0,0,0,0,5,5,6,6
28,Pierre,Turgeon,CGY,F,77,9,4,4,5,3,4,3,4,4,5,5,1,4,1
29,Dale,Hawerchuk,CGY,F,10,6,5,4,4,4,3,2,0,5,1,3,0,5,2
30,Dimitri,Khristich,CGY,F,08,7,3,3,4,3,4,3,1,4,6,4,1,4,2
31,Geoff,Sanderson,CGY,F,18,6,4,4,4,3,4,2,0,4,4,4,3,3,1
32,Chris,Chelios,CGY,D,07,7,4,4,4,6,5,4,7,5,1,6,2,4,5
33,Steve,Chiasson,CGY,D,03,9,4,3,4,4,4,3,6,4,1,4,2,3,4
34,Jamie,Macoun,CGY,D,34,8,3,3,2,4,4,4,4,3,1,4,4,4,2
35,Alexei,Gusarov,CGY,D,05,6,3,3,3,3,3,3,0,3,3,4,0,3,2
36,Ron,Hextall,CHI,G,27,7,5,4,4,4,4,0,0,0,0,4,5,3,4
37,Pavel,Bure,CHI,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
38,Luc,Robitaille,CHI,F,20,7,4,4,5,3,4,2,4,5,6,5,2,4,3
39,Russ,Courtnall,CHI,F,26,6,5,6,4,2,4,2,1,3,3,3,4,3,2
40,Trevor,Linden,CHI,F,16,9,4,4,4,4,4,3,3,4,4,4,3,4,2
41,Jyrki,Lumme,CHI,D,21,7,4,3,3,4,2,3,4,4,1,4,1,4,2
42,Al,Iafrate,CHI,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
43,Steve,Duchesne,CHI,D,28,8,4,4,4,4,4,2,4,4,2,4,1,4,2
44,Richard,Smehlik,CHI,D,42,10,3,3,3,4,3,4,4,3,1,3,0,3,2
45,Bob,Essensa,DAL,G,35,3,5,4,5,5,4,0,0,0,0,5,4,4,5
46,Mike,Gartner,DAL,F,22,7,5,5,4,4,5,2,3,5,3,5,5,5,2
47,Stephan,Lebeau,DAL,F,47,5,4,4,4,3,3,2,1,4,5,4,0,3,1
48,Geoff,Courtnall,DAL,F,14,7,5,5,4,3,3,1,4,4,3,3,2,4,4
49,Joe,Nieuwendyk,DAL,F,25,8,4,4,4,3,4,3,4,4,4,4,3,2,2
50,Eric,Desjardins,DAL,D,37,9,4,3,3,4,3,4,3,4,2,4,2,3,3
51,Nicklas,Lidstrom,DAL,D,05,5,4,3,3,4,4,3,4,4,1,4,2,4,1
52,Gord,Murphy,DAL,D,28,8,5,4,2,3,4,4,9,3,1,3,3,3,3
53,Curt,Giles,DAL,D,02,5,3,2,1,3,1,2,2,2,0,3,3,1,2
54,Tim,Cheveldae,DET,G,32,6,4,4,4,4,4,0,0,0,0,4,3,4,4
55,Steve,Yzerman,DET,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
56,Sergei,Fedorov,DET,F,91,7,5,4,4,4,4,3,2,5,4,4,1,5,3
57,Dallas,Drake,DET,F,28,4,4,4,3,4,3,2,0,3,3,4,1,3,3
58,Mike,Sillinger,DET,F,23,7,3,3,3,3,2,2,3,3,2,4,0,2,1
59,Paul,Coffey,DET,D,77,9,6,5,4,3,4,2,4,6,1,5,1,5,3
60,Steve,Chiasson,DET,D,03,9,4,3,4,4,4,3,6,4,1,4,2,3,4
61,Yves,Racine,DET,D,33,6,3,3,3,4,4,3,4,3,1,4,2,3,3
62,Nicklas,Lidstrom,DET,D,05,5,4,3,3,4,4,3,4,4,1,4,2,4,1
63,Tim,Cheveldae,EDM,G,32,6,5,4,4,4,4,0,0,0,0,5,3,4,5
64,Wayne,Gretzky,EDM,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
65,Benoit,Hogue,EDM,F,33,7,4,5,4,3,3,2,4,4,5,4,1,4,3
66,Peter,Bondra,EDM,F,12,6,4,6,4,3,3,2,0,4,4,4,2,3,2
67,Wendel,Clark,EDM,F,17,8,3,3,3,3,5,4,6,4,3,4,3,4,4
68,Phil,Housley,EDM,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
69,Teppo,Numminen,EDM,D,27,7,4,3,3,5,3,3,1,4,2,4,1,3,2
70,Sergei,Zubov,EDM,D,21,7,3,3,3,4,3,3,3,3,2,3,1,3,0
71,Eric,Weinrich,EDM,D,04,10,3,4,3,4,3,3,4,3,2,4,1,3,3
72,John,Vanbiesbrk,FLA,G,34,5,3,4,5,5,3,0,0,0,0,3,4,3,4
73,Tom,Fitzgerald,FLA,F,14,8,2,2,2,3,2,2,1,2,2,3,2,2,2
74,Scott,Mellanby,FLA,F,27,9,1,1,3,3,3,4,7,2,3,3,3,2,4
75,Brian,Skrudland,FLA,F,39,8,4,2,2,4,2,4,6,3,3,4,4,3,4
76,Mike,Hough,FLA,F,18,7,3,2,3,3,3,2,4,3,2,3,2,3,3
77,Joe,Cirella,FLA,D,06,10,3,3,2,2,3,2,9,2,2,3,3,2,3
78,Alexnder,Godynyuk,FLA,D,21,10,2,3,2,2,2,3,8,2,2,3,5,1,2
79,Gord,Murphy,FLA,D,28,8,5,4,2,3,4,4,9,3,1,3,3,3,3
80,Gord,Hynes,FLA,D,26,4,2,2,2,2,1,3,2,2,2,2,5,2,2
81,Tom,Barrasso,HFD,G,35,10,5,4,5,5,4,0,1,0,0,4,5,5,4
82,Theoren,Fleury,HFD,F,14,3,5,5,4,5,4,4,7,4,3,6,1,3,3
83,Mats,Sundin,HFD,F,13,7,4,4,5,4,4,1,3,4,5,4,0,4,3
84,Tomas,Sandstrom,HFD,F,07,9,4,4,5,3,5,3,8,4,5,3,2,3,3
85,Neal,Broten,HFD,F,09,4,4,4,3,5,3,3,0,3,2,4,3,4,1
86,Matt,Schneider,HFD,D,27,7,3,4,3,3,3,3,4,4,2,4,2,4,3
87,Adam,Foote,HFD,D,52,6,2,2,2,4,1,3,3,2,1,3,2,2,4
88,J.J.,Daigneault,HFD,D,48,6,4,3,2,4,4,3,4,3,2,4,4,2,2
89,Yves,Racine,HFD,D,33,6,3,3,3,4,4,3,4,3,1,4,2,3,3
90,Bill,Ranford,LA,G,30,4,5,3,3,3,4,0,0,0,0,5,4,5,5
91,Alexnder,Mogilny,LA,F,89,7,6,6,6,3,4,2,4,5,5,4,4,5,2
92,Cliff,Ronning,LA,F,07,5,5,5,4,3,2,2,0,4,3,5,1,4,1
93,Dallas,Drake,LA,F,28,4,4,4,3,4,3,2,0,3,3,4,1,3,3
94,Evgeny,Davydov,LA,F,11,6,4,4,3,3,4,1,3,3,4,3,5,3,2
95,Brian,Leetch,LA,D,02,6,6,3,4,4,4,2,6,5,1,5,2,5,2
96,Doug,Wilson,LA,D,24,7,4,3,3,3,6,3,6,4,1,3,3,4,3
97,Patrice,Brisebois,LA,D,43,5,3,3,3,3,3,3,7,2,2,4,3,2,3
98,Mikhail,Tatarinov,LA,D,04,8,3,3,2,2,5,4,6,4,1,2,4,4,3
99,Patrick,Roy,MTL,G,33,6,6,4,4,4,6,0,0,0,0,5,5,6,6
100,Kirk,Muller,MTL,F,11,9,4,4,4,4,4,4,4,4,4,4,1,4,3
101,Stephan,Lebeau,MTL,F,47,5,4,4,4,3,3,2,1,4,5,4,0,3,1
102,Denis,Savard,MTL,F,18,5,5,4,4,3,3,2,3,5,3,3,0,4,3
103,Guy,Carbonneau,MTL,F,21,6,4,3,2,4,2,4,1,4,1,3,3,4,1
104,Eric,Desjardins,MTL,D,28,9,4,3,3,4,3,4,3,4,2,4,2,3,3
105,Matt,Schneider,MTL,D,27,7,3,4,3,3,3,3,4,4,2,4,2,4,3
106,Patrice,Brisebois,MTL,D,43,5,3,3,3,3,3,3,7,2,2,4,3,2,3
107,Kevin,Haller,MTL,D,14,6,2,2,2,3,1,2,6,1,2,4,5,2,3
108,A,Goalie,NJ,G,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Alexnder,Semak,NJ,F,20,6,4,3,4,4,3,3,1,4,4,3,2,4,2
110,Bernie,Nicholls,NJ,F,19,6,3,3,4,3,3,1,3,4,2,3,0,4,3
111,Peter,Stastny,NJ,F,26,9,4,3,3,4,3,3,0,4,4,3,2,4,1
112,Janne,Ojanen,NJ,F,34,9,2,2,3,2,2,2,2,2,2,2,2,3,2
113,Scott,Stevens,NJ,D,04,11,4,4,3,4,4,5,6,4,2,5,0,4,3
114,Vachslav,Fetisov,NJ,D,02,11,4,2,2,4,4,4,4,4,1,3,0,4,4
115,Bruce,Driver,NJ,D,23,6,3,3,3,4,2,3,4,3,2,4,2,3,2
116,Scott,Niedrmayer,NJ,D,27,9,3,3,3,3,3,3,4,3,2,3,1,3,2
117,Glenn,Healy,NYI,G,35,5,2,4,4,4,2,0,0,0,0,2,2,2,2
118,Pierre,Turgeon,NYI,F,77,9,4,4,5,3,4,3,4,4,5,5,1,4,1
119,Benoit,Hogue,NYI,F,33,7,4,5,4,3,3,2,4,4,5,4,1,4,3
120,Marty,McInnis,NYI,F,18,4,3,3,3,2,2,2,3,3,3,3,0,2,2
121,Travis,Green,NYI,F,39,8,2,2,3,2,2,3,1,2,1,2,3,2,2
122,Vladimir,Malakhov,NYI,D,23,10,3,3,4,3,4,3,4,3,2,4,2,3,3
123,Darius,Kasparitis,NYI,D,11,7,4,3,2,3,3,4,4,3,1,3,2,3,4
124,Jeff,Norton,NYI,D,08,8,3,3,4,3,2,2,4,2,2,4,1,3,2
125,Uwe,Krupp,NYI,D,04,14,2,2,3,4,3,3,3,2,2,4,1,3,2
126,Grant,Fuhr,NYR,G,31,7,6,4,5,5,5,0,1,0,0,4,5,6,5
127,Mark,Messier,NYR,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
128,Petr,Klima,NYR,F,85,7,5,5,3,2,4,1,3,5,5,4,5,3,3
129,Esa,Tikkanen,NYR,F,10,9,5,5,3,4,4,5,4,4,2,4,4,4,3
130,Vincent,Damphousse,NYR,F,25,6,4,4,4,3,3,2,0,5,3,4,2,4,3
131,Scott,Stevens,NYR,D,04,11,4,4,3,4,4,5,6,4,2,5,0,4,3
132,Gary,Suter,NYR,D,20,7,5,4,4,5,4,4,6,4,2,5,2,4,3
133,Alexei,Kasatonov,NYR,D,07,11,4,3,2,3,4,4,4,4,1,3,1,4,2
134,Doug,Lidster,NYR,D,03,9,3,3,2,3,3,4,3,4,1,4,1,4,2
135,Peter,Sidorkwicz,OTT,G,31,6,2,3,1,1,2,0,0,0,0,2,2,2,2
136,Jamie,Baker,OTT,F,13,7,3,3,3,3,3,2,4,3,3,4,2,3,2
137,Mark,Lamb,OTT,F,07,6,4,3,2,4,2,3,0,3,1,3,3,3,3
138,Neil,Brady,OTT,F,12,9,2,2,3,3,2,2,6,2,2,3,1,3,3
139,Mark,Freer,OTT,F,11,6,2,2,3,3,2,2,4,2,3,4,3,2,2
140,Norm,Maciver,OTT,D,22,6,3,3,4,4,3,3,0,2,2,4,1,3,3
141,Brad,Shaw,OTT,D,04,7,3,2,3,3,3,2,3,3,1,3,2,3,2
142,Darren,Rumble,OTT,D,34,9,2,2,2,3,2,3,4,2,0,3,4,2,3
143,Chris,Luongo,OTT,D,23,6,2,2,1,3,1,1,3,2,0,2,4,2,3
144,Tommy,Soderstrom,PHI,G,30,3,5,4,5,5,4,0,0,0,0,4,4,3,5
145,Adam,Oates,PHI,F,12,7,5,4,6,5,3,3,1,5,4,5,0,6,1
146,Cam,Neely,PHI,F,08,10,4,4,5,4,4,4,9,4,5,5,3,4,4
147,Eric,Lindros,PHI,F,88,12,4,3,4,4,4,5,9,4,6,5,2,4,4
148,Kirk,Muller,PHI,F,11,9,4,4,4,4,4,4,4,4,4,4,1,4,3
149,Zarley,Zalapski,PHI,D,03,10,5,4,4,5,4,4,4,4,2,5,1,3,3
150,Steve,Smith,PHI,D,05,11,4,4,3,4,4,4,6,4,1,5,2,4,4
151,Kevin,Hatcher,PHI,D,04,12,3,3,4,4,5,4,3,4,2,4,4,4,3
152,Igor,Kravchuk,PHI,D,21,9,4,3,3,4,3,3,2,4,2,4,4,3,2
153,Ed,Belfour,PIT,G,30,6,6,4,6,6,5,0,0,0,0,6,6,5,5
154,Joe,Sakic,PIT,F,19,6,4,4,5,4,4,2,0,4,5,5,2,5,2
155,Sergei,Makarov,PIT,F,42,6,5,4,4,2,2,1,0,5,4,3,0,5,2
156,Alexei,Zhamnov,PIT,F,10,7,5,3,4,3,3,3,0,5,4,4,1,5,2
157,Steve,Thomas,PIT,F,32,6,4,4,4,3,3,4,4,3,3,4,2,4,3
158,Vladimir,Konstantov,PIT,D,16,6,3,3,2,4,3,4,7,3,1,4,2,3,3
159,Sergei,Bautin,PIT,D,03,6,3,3,2,4,3,4,4,3,1,4,2,3,3
160,Darius,Kasparitis,PIT,D,11,7,4,3,2,3,3,4,4,3,1,3,2,3,4
161,Vachslav,Fetisov,PIT,D,02,11,4,2,2,4,4,4,4,4,1,3,0,4,4
162,Felix,Potvin,QUE,G,29,6,5,4,6,6,4,0,0,0,0,5,4,4,5
163,Jeremy,Roenick,QUE,F,27,4,5,5,4,4,5,2,3,5,5,5,2,5,3
164,Denis,Savard,QUE,F,18,5,5,4,4,3,3,2,3,5,3,3,0,4,3
165,Pelle,Eklund,QUE,F,09,5,5,4,4,3,3,3,2,4,3,4,0,4,1
166,Ted,Donato,QUE,F,21,4,3,4,3,4,3,3,0,3,3,3,3,3,2
167,Glen,Wesley,QUE,D,26,8,5,4,3,4,4,3,6,4,1,4,4,4,2
168,Sylvain,Cote,QUE,D,03,6,3,3,3,4,3,3,1,3,2,4,4,3,2
169,Bruce,Driver,QUE,D,23,6,3,3,3,4,2,3,4,3,2,4,2,3,2
170,Mark,Howe,QUE,D,04,6,3,3,3,4,3,3,2,3,1,3,0,3,1
171,Kirk,McLean,SJ,G,01,8,5,4,4,4,4,0,0,0,0,5,4,3,4
172,Doug,Gilmour,SJ,F,93,4,5,4,5,5,4,4,4,4,4,6,0,4,3
173,Gary,Roberts,SJ,F,10,7,4,4,5,4,4,4,8,4,5,5,1,3,4
174,Brett,Hull,SJ,F,16,9,4,4,5,3,6,3,3,5,3,4,4,3,2
175,Mike,Ricci,SJ,F,09,7,4,4,4,3,3,3,4,3,5,3,0,4,3
176,Al,MacInnis,SJ,D,02,8,4,4,4,3,6,3,5,4,1,5,2,4,3
177,Dave,Ellett,SJ,D,04,9,4,4,3,4,5,4,4,4,1,4,2,4,2
178,Adam,Burt,SJ,D,06,7,4,3,2,3,4,3,4,4,1,4,3,3,4
179,Calle,Johansson,SJ,D,03,9,4,3,3,4,4,3,4,4,1,4,1,4,2
180,Jon,Casey,STL,G,30,2,5,3,4,4,3,0,0,0,0,3,2,3,5
181,Mario,Lemieux,STL,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
182,Brian,Bradley,STL,F,19,4,4,3,4,3,4,3,3,3,5,4,2,3,3
183,Jaromir,Jagr,STL,F,68,10,5,4,4,3,3,4,4,5,3,4,1,4,2
184,Valeri,Kamensky,STL,F,31,8,4,4,4,3,5,2,5,4,3,4,1,4,2
185,Ray,Bourque,STL,D,77,10,5,4,4,6,5,6,0,5,5,6,2,5,2
186,Paul,Coffey,STL,D,07,9,6,5,4,3,4,2,4,6,1,5,1,5,3
187,Marty,McSorley,STL,D,33,14,3,3,3,4,3,3,9,3,2,4,4,3,6
188,Cam,Russell,STL,D,08,5,3,3,1,3,2,3,4,3,1,3,5,2,4
189,Chris,Terreri,TB,G,31,2,5,4,4,4,3,0,0,0,0,4,3,3,4
190,Pat,LaFontaine,TB,F,16,5,5,4,6,4,3,3,3,5,4,6,0,5,2
191,Mike,Modano,TB,F,09,7,5,5,4,4,5,2,4,5,2,5,2,4,3
192,Stephane,Richer,TB,F,44,9,4,4,4,3,5,2,1,4,3,4,4,3,2
193,Nelson,Emerson,TB,F,19,4,4,4,4,3,3,2,3,4,3,4,1,3,2
194,Alexei,Zhitnik,TB,D,02,5,4,4,3,4,3,3,4,3,2,4,1,3,3
195,Petr,Svoboda,TB,D,07,5,4,4,3,4,3,3,6,4,0,4,0,3,3
196,Gord,Hynes,TB,D,26,4,2,2,2,2,1,3,2,2,2,2,5,2,2
197,Tom,Pederson,TB,D,41,4,1,2,3,2,2,2,5,2,2,2,4,3,2
198,Curtis,Joseph,TOR,G,31,6,5,4,6,6,4,0,0,0,0,4,3,4,5
199,Steve,Yzerman,TOR,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
200,Dave,Gagner,TOR,F,15,6,4,4,4,4,3,2,4,4,4,4,2,4,4
201,Joe,Juneau,TOR,F,49,5,4,4,4,3,4,2,0,4,3,4,0,4,1
202,Robert,Reichel,TOR,F,26,6,4,4,4,3,4,2,4,4,4,3,2,4,2
203,Don,Sweeney,TOR,D,32,4,4,4,3,4,4,4,4,4,1,4,1,4,2
204,James,Patrick,TOR,D,03,9,4,4,3,4,4,4,3,4,1,4,2,4,3
205,Tommy,Sjodin,TOR,D,33,6,4,3,3,3,4,2,1,3,1,3,3,3,1
206,Curtis,Leschyshyn,TOR,D,07,9,3,4,3,4,2,3,4,2,3,4,0,3,2
207,Kirk,McLean,VAN,G,01,8,4,4,4,4,4,0,0,0,0,4,4,3,3
208,Cliff,Ronning,VAN,F,07,5,5,5,4,3,2,2,0,4,3,5,1,4,1
209,Petr,Nedved,VAN,F,19,5,2,2,4,3,2,1,0,3,6,4,2,3,3
210,Anatoli,Semenov,VAN,F,20,7,3,3,3,4,3,2,0,3,3,4,0,3,2
211,Tom,Fergus,VAN,F,15,10,2,2,3,3,2,2,2,2,3,3,0,2,2
212,Jyrki,Lumme,VAN,D,21,7,4,3,3,4,2,3,4,4,1,4,1,4,2
213,Doug,Lidster,VAN,D,03,9,3,3,2,3,3,4,3,4,1,4,1,4,2
214,Adrien,Plavsic,VAN,D,06,7,2,2,3,3,2,3,6,2,2,3,0,2,3
215,Jiri,Slegr,VAN,D,24,10,3,3,3,3,3,2,6,3,1,4,1,3,4
216,Don,Beaupre,WSH,G,33,4,3,4,3,3,3,0,0,0,0,3,3,3,3
217,Mike,Ridley,WSH,F,17,9,4,4,4,3,3,2,0,4,4,4,0,4,2
218,Dimitri,Khristich,WSH,F,08,7,3,3,4,3,4,3,1,4,6,4,1,4,2
219,Dale,Hunter,WSH,F,32,8,2,2,4,4,3,4,6,2,4,4,0,4,4
220,Michal,Pivonka,WSH,F,20,8,3,3,4,3,3,3,4,4,3,4,0,4,3
221,Kevin,Hatcher,WSH,D,04,12,3,3,4,4,5,4,3,4,2,4,4,4,3
222,Al,Iafrate,WSH,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
223,Sylvain,Cote,WSH,D,03,6,3,3,3,4,3,3,1,3,2,4,4,3,2
224,Calle,Johansson,WSH,D,06,9,4,3,3,4,4,3,4,4,1,4,1,4,2
225,Andy,Moog,WPG,G,35,4,5,4,2,2,4,0,0,0,0,5,3,4,4
226,Teemu,Selanne,WPG,F,13,6,5,6,5,3,4,3,3,4,5,5,4,4,2
227,Sergei,Fedorov,WPG,F,91,7,5,4,4,4,4,3,2,5,4,4,1,5,3
228,Steve,Larmer,WPG,F,28,7,4,4,4,6,4,4,4,4,4,6,3,4,2
229,Nikolai,Borshevsky,WPG,F,16,6,4,4,4,2,3,2,0,4,4,4,2,4,1
230,Ulf,Samuelsson,WPG,D,05,8,4,4,3,5,3,5,6,3,0,4,1,3,5
231,Dave,Manson,WPG,D,24,9,4,4,3,5,5,4,10,4,1,5,4,3,4
232,Kevin,Lowe,WPG,D,04,8,4,3,2,4,3,4,2,4,1,3,1,3,3
233,Vladimir,Malakhov,WPG,D,23,10,3,3,4,3,4,3,4,3,2,4,2,3,3
234,Rick,Knickle,QB,G,01,2,3,3,3,3,2,0,0,0,0,2,2,3,2
235,Rick,Tabaracci,QB,F,41,6,3,3,1,1,2,0,0,0,0,4,3,3,2
236,Bobby,Smith,QB,F,18,10,3,3,2,3,2,2,6,3,2,3,4,4,0
237,Bob,Kudelski,QB,F,26,9,3,3,3,3,3,2,3,3,4,3,4,3,2
238,Perry,Berezan,QB,F,16,7,4,4,2,2,2,3,3,2,2,2,5,3,3
239,Gregori,Pantaleyev,QB,D,13,6,4,4,2,2,2,1,2,3,3,2,4,3,1
240,Keith,Primeau,QB,D,55,11,3,3,3,4,3,1,6,2,4,3,1,2,4
241,Guy,Carbonneau,QB,D,21,6,4,3,2,4,2,4,1,4,1,3,3,4,1
242,Geoff,Smith,QB,D,25,9,4,3,2,3,1,1,4,3,1,3,2,3,1
243,Dimitri,Yushkevich,QB,D,02,7,4,3,3,4,3,2,4,3,1,4,3,3,3
244,Joe,Cirella,QB,D,06,10,3,3,2,2,3,2,9,2,2,3,3,2,3
245,Neil,Wilkinson,QB,D,05,7,3,3,1,3,2,3,5,3,0,4,4,4,3
246,Bob,Essensa,ASB,G,35,3,5,4,5,5,4,0,0,0,0,4,5,4,5
247,Pavel,Bure,ASB,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
248,Brett,Hull,ASB,F,17,9,4,4,5,3,6,3,3,5,3,4,4,3,2
249,Tomas,Sandstrom,ASB,F,07,9,4,4,5,3,5,3,8,4,5,3,2,3,3
250,Alexnder,Mogilny,ASB,F,89,7,6,6,6,3,4,2,4,5,5,4,4,5,2
251,Steve,Larmer,ASB,F,28,7,4,4,4,6,4,4,4,4,4,6,3,4,2
252,Vincent,Damphousse,ASB,F,25,6,4,4,4,3,3,2,0,5,3,4,2,4,3
253,Mark,Recchi,ASB,F,08,6,5,4,5,3,4,3,4,4,5,4,1,4,3
254,Mats,Sundin,ASB,F,13,7,4,4,5,4,4,1,3,4,5,4,0,4,3
255,Pat,LaFontaine,ASB,F,16,5,5,4,6,4,3,3,3,5,4,6,0,5,2
256,Brian,Bellows,ASB,F,23,8,4,4,4,3,4,2,3,4,4,4,2,4,2
257,Dino,Ciccarelli,ASB,F,22,5,5,4,4,2,5,2,3,5,5,4,1,4,3
258,Wayne,Gretzky,ASB,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
259,Jimmy,Carson,ASB,F,12,9,4,4,4,3,4,2,3,4,5,4,2,4,1
260,Mike,Modano,ASB,F,09,7,5,5,4,4,5,2,4,5,2,5,2,4,3
261,Dave,Andreychuk,ASB,F,14,11,3,3,4,4,4,4,3,3,4,5,4,3,2
262,Ray,Bourque,ASB,D,77,10,5,4,4,6,5,6,0,5,5,6,2,5,2
263,Mikhail,Tatarinov,ASB,D,50,8,3,3,2,2,5,4,6,4,1,2,4,4,3
264,Ulf,Samuelsson,ASB,D,05,8,4,4,3,5,3,5,6,3,0,4,1,3,5
265,Kevin,Hatcher,ASB,D,04,12,3,3,4,4,5,4,3,4,2,4,4,4,3
266,Gord,Murphy,ASB,D,29,8,5,4,2,3,4,4,9,3,1,3,3,3,3
267,Al,Iafrate,ASB,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
268,Teppo,Numminen,ASB,D,27,7,4,3,3,5,3,3,1,4,2,4,1,3,2
269,Phil,Housley,ASB,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
270,Dominik,Hasek,MTL,G,39,4,4,3,5,5,2,0,0,0,0,3,3,2,2
271,Stephan,Lebeau,MTL,F,47,5,4,4,4,3,3,2,1,4,5,4,0,3,1
272,Stephane,Richer,MTL,F,44,9,4,4,4,3,5,2,1,4,3,4,4,3,2
273,Christan,Ruuttu,MTL,F,22,8,4,4,3,4,3,4,4,4,2,4,2,4,3
274,Kevin,Dineen,MTL,F,11,7,4,5,3,4,2,2,7,3,3,4,5,3,4
275,Tony,Amonte,MTL,F,33,6,4,4,4,3,3,1,3,3,3,4,3,3,2
276,Patrick,Poulin,MTL,F,24,10,3,3,3,2,3,3,0,3,3,3,2,3,2
277,Paul,Coffey,MTL,D,77,9,6,5,4,3,4,2,4,6,1,5,1,5,3
278,Rob,Blake,MTL,D,04,11,4,4,4,4,4,3,3,4,1,4,3,4,4
279,Vladimir,Konstantov,MTL,D,16,6,3,3,2,4,3,4,7,3,1,4,2,3,3
280,Bob,Beers,MTL,D,02,9,3,3,3,3,2,2,3,2,2,3,3,2,3
281,Bob,Essensa,WPG,G,35,3,5,4,5,5,4,0,0,0,0,4,5,4,5
282,Mike,Modano,WPG,F,09,7,5,5,4,4,5,2,4,5,2,5,2,4,3
283,Russ,Courtnall,WPG,F,26,6,5,6,4,2,4,2,1,3,3,3,4,3,2
284,Dave,Andreychuk,WPG,F,14,11,3,3,4,4,4,4,3,3,4,5,4,3,2
285,Rick,Tocchet,WPG,F,22,9,2,2,5,4,4,3,7,3,5,4,1,3,4
286,John,Leclair,WPG,F,17,11,3,4,3,3,3,3,0,3,3,3,2,2,2
287,Mark,Janssens,WPG,F,23,11,3,3,3,3,3,4,6,3,3,4,1,2,4
288,Uwe,Krupp,WPG,D,04,14,2,2,3,4,3,3,3,2,2,4,1,3,2
