Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
39,Dylan,Strome,ARI,F,20,5,4,5,3,1,4,0,0,4,2,4,3,4,1
40,Brad,Richardson,ARI,F,15,7,3,3,3,4,2,4,4,2,3,4,3,3,2
41,Ryan,White,ARI,F,25,7,2,3,2,4,3,6,5,2,3,4,4,2,4
42,Oliver,Ekman-Larsson,ARI,D,23,7,4,5,5,4,5,5,0,4,4,6,5,4,3
43,Alex,Goligoski,ARI,D,33,6,4,4,4,4,4,3,4,4,2,6,4,4,0
44,Jakob,Chychrun,ARI,D,06,7,4,4,3,3,4,4,0,3,2,5,3,3,2
45,Michael,Stone,ARI,D,26,8,3,4,3,4,4,4,1,2,2,5,4,3,2
46,Connor,Murphy,ARI,D,05,9,3,4,3,4,3,5,1,2,2,4,3,3,1
47,Luke,Schenn,ARI,D,02,11,3,3,2,4,3,6,5,2,2,5,1,3,3
48,Zbynek,Michalek,ARI,D,04,8,3,2,2,5,3,4,1,2,3,6,2,3,0
49,Jamie,McBain,ARI,D,21,5,3,3,3,3,2,3,1,3,2,4,1,3,0
50,Kevin,Connauton,ARI,D,44,7,3,3,2,3,4,5,0,2,1,5,2,3,3
51,Jarred,Tinordi,ARI,D,28,11,1,2,0,3,3,4,4,0,1,4,1,2,5
52,Tuukka,Rask,BOS,G,40,4,5,4,5,5,6,0,0,0,0,5,5,5,5
53,Anton,Khudobin,BOS,G,35,7,3,3,4,4,4,0,0,0,0,3,3,3,3
54,Malcolm,Subban,BOS,G,70,7,5,4,2,2,1,0,0,0,0,2,1,2,2
55,Patrice,Bergeron,BOS,F,37,6,5,5,5,6,4,3,5,4,4,6,3,5,1
56,Brad,Marchand,BOS,F,63,5,5,5,5,4,4,3,2,5,5,5,4,4,3
57,David,Krejci,BOS,F,46,6,4,4,5,4,3,1,3,5,4,5,2,5,1
58,David,Pastrnak,BOS,F,88,5,5,5,4,2,5,2,1,5,4,5,5,3,0
59,David,Backes,BOS,F,42,10,4,3,4,4,4,6,11,3,4,5,4,4,2
60,Ryan,Spooner,BOS,F,51,5,5,4,4,2,3,1,0,4,2,4,3,5,1
61,Matt,Beleskey,BOS,F,39,8,3,3,4,2,4,6,0,3,2,4,5,3,3
62,Frank,Vatrano,BOS,F,72,7,4,4,3,2,4,1,0,3,4,4,4,3,0
63,Jimmy,Hayes,BOS,F,11,10,3,3,3,3,4,3,5,3,3,4,4,3,3
64,Dominic,Moore,BOS,F,28,6,4,3,2,4,3,3,2,3,2,4,4,3,1
65,Riley,Nash,BOS,F,20,7,3,4,2,4,3,4,0,2,2,4,3,3,1
66,Austin,Czarnik,BOS,F,27,2,4,4,3,1,3,1,1,3,3,4,3,3,0
67,Noel,Acciari,BOS,F,55,8,3,4,1,3,3,5,1,2,2,4,3,2,4
68,Tim,Schaller,BOS,F,59,9,3,3,2,3,3,2,0,2,1,4,3,2,1
69,Danton,Heinen,BOS,F,43,5,3,3,2,1,3,2,0,3,1,4,3,3,2
70,Zdeno,Chara,BOS,D,33,14,3,3,4,6,6,6,14,3,2,6,4,4,2
71,Torey,Krug,BOS,D,47,5,4,5,4,3,4,0,0,4,2,5,5,5,0
72,John-Michael,Liles,BOS,D,26,5,5,4,3,3,3,3,0,4,1,5,2,3,0
73,Brandon,Carlo,BOS,D,25,7,4,4,3,4,4,2,1,3,2,5,2,3,1
74,Adam,McQuaid,BOS,D,54,8,3,3,2,4,3,5,5,3,1,5,2,2,4
75,Colin,Miller,BOS,D,06,7,3,5,2,2,4,3,1,3,0,4,3,3,3
76,Kevan,Miller,BOS,D,86,8,3,3,2,4,3,5,5,2,1,5,2,2,2
77,Rob,O'Gara,BOS,D,44,8,4,3,2,2,4,3,0,3,1,5,2,3,0
78,Robin,Lehner,BUF,G,40,12,4,3,4,4,3,0,0,0,0,3,3,4,4
79,Anders,Nilsson,BUF,G,31,10,3,3,3,3,2,0,0,0,0,3,3,3,4
80,Linus,Ullmark,BUF,G,35,8,1,4,3,3,2,0,0,0,0,2,3,3,3
81,Ryan,O'Reilly,BUF,F,90,8,4,5,5,4,4,0,0,5,4,6,2,5,0
82,Jack,Eichel,BUF,F,15,7,6,5,4,2,4,1,1,5,4,5,5,4,0
83,Kyle,Okposo,BUF,F,21,9,4,4,5,3,4,3,1,4,4,5,4,5,3
84,Evander,Kane,BUF,F,09,8,3,5,4,3,5,5,8,3,2,6,5,2,3
85,Tyler,Ennis,BUF,F,63,3,5,4,4,2,3,4,2,3,3,4,3,4,1
86,Sam,Reinhart,BUF,F,23,6,5,4,4,3,4,0,1,4,4,4,4,3,0
87,Zemgus,Girgensons,BUF,F,28,6,5,4,3,4,3,4,2,3,2,4,3,2,0
88,Brian,Gionta,BUF,F,12,4,4,3,3,5,3,1,1,4,3,5,3,3,0
89,Matt,Moulson,BUF,F,26,7,4,3,4,3,4,2,0,3,3,4,3,3,0
90,Johan,Larsson,BUF,F,22,7,4,3,3,4,3,3,0,3,3,4,3,3,2
91,Marcus,Foligno,BUF,F,82,10,2,2,3,4,4,5,8,2,3,4,3,3,4
92,Hudson,Fasching,BUF,F,52,9,3,3,3,2,4,3,1,3,3,4,4,2,1
93,Justin,Bailey,BUF,F,56,8,3,3,3,2,4,2,1,3,3,4,4,3,1
94,Nicolas,Deslauriers,BUF,F,44,9,3,2,3,3,3,6,6,1,2,4,3,3,4
95,Derek,Grant,BUF,F,27,6,3,4,2,2,2,4,0,2,1,4,2,2,0
96,Rasmus,Ristolainen,BUF,D,55,10,4,3,4,4,5,4,1,3,2,5,4,4,0
97,Zach,Bogosian,BUF,D,47,10,3,3,3,5,5,5,7,3,1,6,4,3,2
98,Dmitry,Kulikov,BUF,D,77,8,3,3,3,4,4,4,0,3,1,6,3,3,1
99,Cody,Franson,BUF,D,06,9,3,3,4,4,5,4,5,2,1,5,3,3,1
100,Jake,McCabe,BUF,D,29,9,3,3,2,4,3,4,0,2,2,5,3,3,2
101,Josh,Gorges,BUF,D,04,7,3,3,1,4,3,5,4,2,2,6,2,3,2
102,Casey,Nelson,BUF,D,34,5,4,4,3,2,3,0,1,3,2,4,2,4,2
103,Justin,Falk,BUF,D,41,9,2,2,1,3,3,4,6,0,1,4,1,2,3
104,Brian,Elliott,CGY,G,01,8,4,4,5,5,5,0,0,0,0,4,5,4,3
105,Chad,Johnson,CGY,G,31,6,3,4,5,5,3,0,0,0,0,4,4,4,4
106,Johnny,Gaudreau,CGY,F,13,1,6,5,5,2,4,1,0,6,5,6,5,5,0
107,Sean,Monahan,CGY,F,23,5,5,4,4,3,4,1,0,5,5,5,3,5,0
108,Mikael,Backlund,CGY,F,11,7,4,4,4,4,3,2,0,4,4,5,3,4,1
109,Sam,Bennett,CGY,F,93,5,5,4,3,3,3,4,0,3,4,4,3,3,1
110,Troy,Brouwer,CGY,F,36,9,3,3,4,4,4,5,3,3,3,5,4,3,2
111,Michael,Frolik,CGY,F,67,7,3,4,4,4,4,1,0,4,3,4,3,3,0
112,Kris,Versteeg,CGY,F,10,4,4,4,4,3,3,1,1,4,3,4,3,4,2
113,Matthew,Tkachuk,CGY,F,19,7,5,4,3,2,3,1,0,4,3,5,3,4,1
114,Lance,Bouma,CGY,F,17,9,3,4,3,4,3,5,8,3,2,4,2,2,3
115,Alex,Chiasson,CGY,F,39,8,4,4,3,3,3,4,1,3,2,4,4,2,2
116,Matt,Stajan,CGY,F,18,6,4,3,2,4,3,4,0,2,3,4,3,3,3
117,Michael,Ferland,CGY,F,79,9,2,3,2,4,3,5,6,2,3,4,3,3,3
118,Linden,Vey,CGY,F,07,5,5,4,3,2,2,0,1,3,3,4,2,3,0
119,Brandon,Bollig,CGY,F,52,10,2,2,1,3,3,5,6,1,3,3,3,2,6
120,Mark,Giordano,CGY,D,05,7,4,5,5,5,5,4,6,4,4,6,4,5,1
121,T.J.,Brodie,CGY,D,07,5,5,4,4,4,4,1,0,4,3,6,2,5,0
122,Dennis,Wideman,CGY,D,06,7,3,4,5,3,4,2,1,3,4,6,3,4,1
123,Dougie,Hamilton,CGY,D,27,9,4,4,3,3,4,3,3,4,3,5,4,4,1
124,Nicklas,Grossman,CGY,D,08,11,2,3,2,5,3,5,4,3,2,5,2,3,3
125,Ladislav,Smid,CGY,D,15,8,4,3,1,5,3,4,4,3,2,6,1,2,1
126,Deryk,Engelland,CGY,D,29,9,3,2,1,4,2,5,7,2,2,5,1,2,3
127,Brett,Kulak,CGY,D,61,6,3,4,1,3,2,1,4,3,2,5,2,3,0
128,Jyrki,Jokipakka,CGY,D,03,8,3,3,2,3,3,2,0,2,1,5,3,3,0
129,Cam,Ward,CAR,G,30,5,4,4,5,5,4,0,0,0,0,4,4,4,4
130,Eddie,Lack,CAR,G,31,6,3,3,4,4,3,0,0,0,0,4,3,3,4
131,Jeff,Skinner,CAR,F,53,7,5,4,4,2,4,0,0,5,5,5,5,3,0
132,Victor,Rask,CAR,F,49,7,4,4,4,3,4,2,0,4,4,5,3,4,0
133,Sebastian,Aho,CAR,F,20,4,4,5,4,3,3,1,0,4,4,4,3,4,0
134,Jordan,Staal,CAR,F,11,10,4,3,4,4,4,4,2,3,4,4,3,4,1
135,Lee,Stempniak,CAR,F,21,6,3,4,4,3,4,3,1,3,4,5,3,4,0
136,Elias,Lindholm,CAR,F,16,6,4,4,4,2,2,3,1,4,3,4,2,4,0
137,Teuvo,Teravainen,CAR,F,86,4,5,4,4,2,3,0,0,4,4,4,2,3,0
138,Phillip,DiGiuseppe,CAR,F,34,7,3,3,3,3,3,5,0,3,3,4,3,3,1
139,Andrej,Nestrasil,CAR,F,15,7,3,3,3,4,3,4,5,3,3,4,3,3,0
140,Martin,Frk,CAR,F,91,6,3,4,3,2,4,1,1,4,3,4,5,3,0
141,Jay,McClement,CAR,F,18,8,3,3,3,4,3,4,4,2,3,4,2,3,1
142,Viktor,Stalberg,CAR,F,25,8,3,3,3,3,3,4,0,3,2,4,3,3,2
143,Joakim,Nordstrom,CAR,F,42,6,5,4,2,3,3,1,0,3,2,4,2,3,2
144,Brock,McGinn,CAR,F,23,5,4,4,2,2,3,4,0,3,1,4,4,2,1
145,Bryan,Bickell,CAR,F,29,10,1,2,1,3,4,5,6,1,2,3,5,2,3
146,Justin,Faulk,CAR,D,27,9,4,4,4,4,5,5,1,4,4,6,5,5,0
147,Noah,Hanifin,CAR,D,05,8,4,4,3,4,4,3,0,4,2,5,3,3,0
148,Jaccob,Slavin,CAR,D,74,8,3,4,3,4,3,1,0,3,3,6,2,4,0
149,Klas,Dahlbeck,CAR,D,06,8,4,4,2,3,3,6,0,2,2,5,2,2,1
150,Ron,Hainsey,CAR,D,65,8,3,3,3,4,3,4,0,2,2,6,2,3,1
151,Ryan,Murphy,CAR,D,07,5,5,4,4,2,3,1,1,3,0,5,3,3,0
152,Brett,Pesce,CAR,D,22,7,2,3,3,3,4,4,1,2,2,5,3,3,0
153,Corey,Crawford,CHI,G,50,9,5,4,5,5,6,0,0,0,0,5,4,5,5
154,Scott,Darling,CHI,G,33,11,4,3,3,3,4,0,0,0,0,4,3,4,4
155,Patrick,Kane,CHI,F,88,4,6,5,6,2,4,0,0,6,6,6,5,6,0
156,Jonathan,Toews,CHI,F,19,7,5,4,5,6,3,3,2,5,5,6,4,4,2
157,Artemi,Panarin,CHI,F,72,3,5,5,5,2,4,2,1,5,5,5,4,5,1
158,Marian,Hossa,CHI,F,81,8,4,4,5,4,4,0,0,5,4,5,4,5,0
159,Artem,Anisimov,CHI,F,15,7,4,4,4,4,3,2,0,4,5,5,3,4,1
160,Richard,Panik,CHI,F,14,8,4,3,4,3,4,5,0,3,4,4,4,2,2
161,Nick,Schmaltz,CHI,F,08,4,4,4,3,2,3,2,1,3,3,4,3,4,0
162,Tyler,Motte,CHI,F,64,6,4,4,3,2,4,1,0,3,3,4,4,3,0
163,Marcus,Kruger,CHI,F,16,5,5,4,2,4,3,2,0,3,1,4,3,2,1
164,Ryan,Hartman,CHI,F,38,5,3,4,3,3,3,4,7,2,2,3,3,3,5
165,Vinnie,Hinostroza,CHI,F,48,4,4,4,3,2,3,2,1,3,2,4,2,3,1
166,Jordin,Tootoo,CHI,F,22,7,3,3,2,3,3,5,7,2,3,4,4,3,5
167,Andrew,Desjardins,CHI,F,11,7,3,3,3,4,3,3,4,2,3,4,4,2,2
168,Dennis,Rasmussen,CHI,F,70,8,3,4,2,4,3,3,0,2,3,3,3,2,1
169,Brandon,Mashinter,CHI,F,53,9,3,3,2,3,3,4,0,2,2,3,3,1,3
170,Duncan,Keith,CHI,D,02,6,5,5,5,6,4,2,2,4,3,6,3,6,0
171,Brent,Seabrook,CHI,D,07,10,3,3,4,5,5,5,5,3,2,6,4,5,0
172,Brian,Campbell,CHI,D,51,6,5,4,5,4,3,1,0,4,2,6,3,4,0
173,Niklas,Hjalmarsson,CHI,D,04,7,4,3,2,5,3,4,0,3,1,6,2,3,0
174,Michal,Kempny,CHI,D,06,6,4,3,3,3,3,4,0,3,2,5,2,3,2
175,Trevor,vanRiemsdyk,CHI,D,57,6,3,4,3,3,3,3,1,3,2,5,2,3,0
176,Gustav,Forsling,CHI,D,42,5,4,4,2,3,3,3,0,3,2,4,2,3,0
177,Michal,Rozsival,CHI,D,32,8,3,2,2,5,3,4,1,2,2,5,1,3,2
178,Erik,Gustafsson,CHI,D,52,4,4,3,3,3,3,3,0,3,0,4,3,3,0
179,Semyon,Varlamov,COL,G,01,8,4,4,5,5,4,0,0,0,0,4,4,3,4
180,Calvin,Pickard,COL,G,31,7,3,4,3,3,2,0,0,0,0,3,3,4,4
181,Matt,Duchene,COL,F,09,7,6,5,5,2,4,0,0,5,5,5,4,4,0
182,Gabriel,Landeskog,COL,F,92,8,5,4,5,3,5,5,2,4,2,5,3,4,2
183,Nathan,MacKinnon,COL,F,29,6,5,6,4,3,4,1,1,5,3,5,5,4,0
184,Jarome,Iginla,COL,F,12,9,3,3,5,3,5,4,9,4,2,4,5,4,2
185,Carl,Soderberg,COL,F,34,9,4,4,4,3,3,1,0,4,4,4,3,5,1
186,Joe,Colborne,COL,F,08,9,3,3,4,3,4,4,2,3,3,4,3,4,1
187,Blake,Comeau,COL,F,14,8,3,3,3,3,4,5,5,3,3,4,4,3,2
188,Mikko,Rantanen,COL,F,96,9,4,4,3,1,3,1,0,4,4,5,3,3,1
189,John,Mitchell,COL,F,07,8,2,3,3,5,4,4,4,2,3,4,3,3,3
190,Rocco,Grimaldi,COL,F,91,4,4,4,3,2,3,3,1,3,2,4,4,2,0
191,Mikhail,Grigorenko,COL,F,25,8,2,3,3,3,4,3,0,3,2,4,3,3,0
192,Rene,Bourque,COL,F,17,9,3,2,3,3,3,3,4,2,3,4,4,3,2
193,Gabriel,Bourque,COL,F,57,6,4,2,3,3,3,4,0,2,1,4,4,3,0
194,Cody,McLeod,COL,F,55,9,2,2,2,4,3,6,10,1,2,4,5,2,5
195,Andreas,Martinsen,COL,F,27,10,2,2,2,2,3,6,0,1,1,4,3,2,4
196,Tyson,Barrie,COL,D,04,6,5,4,5,3,4,1,1,4,3,6,3,5,0
197,Francois,Beauchemin,COL,D,32,8,4,4,3,5,3,3,0,3,4,6,3,4,0
198,Erik,Johnson,COL,D,06,11,3,3,4,4,5,5,5,3,1,6,4,3,1
199,Fedor,Tyutin,COL,D,51,9,3,3,2,5,4,5,0,2,1,5,1,3,1
200,Nikita,Zadorov,COL,D,16,10,2,3,3,3,3,4,4,2,2,4,2,3,1
201,Patrick,Wiercioch,COL,D,28,8,4,2,3,3,4,2,0,3,0,5,3,2,1
202,Eric,Gelinas,COL,D,44,9,3,3,2,3,4,4,0,2,1,4,3,2,1
203,Brad,Stuart,COL,D,17,9,2,2,1,5,3,5,2,1,2,5,1,2,0
204,Sergei,Bobrovsky,CBJ,G,72,5,5,4,5,5,5,0,0,0,0,5,5,4,5
205,Joonas,Korpisalo,CBJ,G,70,5,5,4,3,3,3,0,0,0,0,4,3,3,3
206,Curtis,McElhinney,CBJ,G,30,8,2,3,4,4,2,0,0,0,0,4,2,4,2
207,Brandon,Saad,CBJ,F,20,8,4,5,4,3,4,0,0,5,5,5,5,4,0
208,Cam,Atkinson,CBJ,F,13,4,5,4,4,3,4,2,1,4,4,5,4,4,0
209,Scott,Hartnell,CBJ,F,43,9,3,3,4,3,4,6,6,3,4,5,4,4,4
210,Brandon,Dubinsky,CBJ,F,17,9,3,3,4,4,4,5,6,4,3,4,3,4,3
211,Nick,Foligno,CBJ,F,71,9,4,4,4,3,5,5,6,3,2,4,4,4,2
212,Boone,Jenner,CBJ,F,38,8,3,3,4,2,4,6,4,3,5,4,5,3,3
213,Alexander,Wennberg,CBJ,F,10,6,5,4,4,3,2,1,0,4,3,4,2,4,0
214,Matt,Calvert,CBJ,F,11,5,4,4,4,2,3,3,0,3,3,4,3,3,2
215,Sam,Gagner,CBJ,F,89,7,3,3,4,4,4,3,5,3,3,4,4,2,2
216,Oliver,Bjorkstrand,CBJ,F,28,4,4,4,3,2,4,1,1,4,4,4,5,2,0
217,William,Karlsson,CBJ,F,25,6,4,4,3,2,3,2,0,3,3,4,4,2,0
218,Gregory,Campbell,CBJ,F,09,7,3,3,2,5,2,4,8,2,2,4,3,2,4
219,David,Clarkson,CBJ,F,23,7,2,2,3,4,4,4,7,2,3,4,5,2,4
220,Josh,Anderson,CBJ,F,34,10,2,3,3,2,3,5,5,2,2,3,3,3,5
221,Seth,Jones,CBJ,D,03,8,5,5,4,4,4,3,1,4,1,5,3,4,0
222,Zach,Werenski,CBJ,D,08,8,4,4,4,3,4,2,0,4,2,5,4,3,0
223,Ryan,Murray,CBJ,D,27,8,4,4,3,4,4,2,0,4,2,5,2,3,1
224,Jack,Johnson,CBJ,D,07,12,2,3,4,4,5,5,0,2,1,6,4,3,1
225,David,Savard,CBJ,D,58,9,3,3,3,4,4,5,1,2,1,6,3,4,1
226,Markus,Nutivaara,CBJ,D,65,5,3,4,3,3,3,2,0,3,2,5,2,3,0
227,Dalton,Prout,CBJ,D,47,10,2,3,1,4,3,5,5,1,2,5,2,2,4
228,Scott,Harrington,CBJ,D,36,7,3,3,2,2,3,4,0,2,1,5,2,2,0
229,Cody,Goloubef,CBJ,D,29,7,3,2,2,4,3,3,1,2,1,4,1,3,1
230,Kari,Lehtonen,DAL,G,32,7,4,4,5,5,4,0,0,0,0,4,4,5,4
231,Antti,Niemi,DAL,G,31,8,3,3,5,5,4,0,0,0,0,5,4,4,4
232,Jamie,Benn,DAL,F,14,8,5,4,5,3,5,5,4,5,5,6,4,5,2
233,Tyler,Seguin,DAL,F,91,7,6,5,5,2,5,1,1,5,5,6,5,5,0
234,Patrick,Sharp,DAL,F,10,7,4,5,5,3,5,3,1,4,3,5,4,5,0
235,Jason,Spezza,DAL,F,90,9,5,4,5,2,5,0,1,5,4,5,5,5,0
236,Ales,Hemsky,DAL,F,83,5,3,4,5,3,3,0,1,5,3,4,3,4,1
237,Mattias,Janmark,DAL,F,13,6,4,5,4,3,4,0,0,4,3,4,3,3,1
238,Cody,Eakin,DAL,F,20,6,4,4,3,4,3,3,0,3,3,4,3,3,1
239,Jiri,Hudler,DAL,F,22,5,4,4,4,3,4,0,0,4,3,4,3,4,1
240,Valeri,Nichushkin,DAL,F,43,8,3,4,4,3,4,2,0,4,2,4,3,3,1
241,Radek,Faksa,DAL,F,12,8,4,4,3,3,4,3,0,3,3,4,3,3,1
242,Antoine,Roussel,DAL,F,21,7,4,3,3,4,3,4,6,3,3,4,4,3,5
243,Lauri,Korpikoski,DAL,F,38,8,4,3,3,2,4,3,0,4,2,4,3,3,1
244,Brett,Ritchie,DAL,F,25,9,3,3,3,3,3,4,1,3,3,4,3,2,2
245,Adam,Cracknell,DAL,F,27,9,3,3,3,3,3,4,5,3,2,4,3,3,1
246,Patrick,Eaves,DAL,F,18,7,3,4,2,4,3,2,1,2,3,4,4,3,1
247,John,Klingberg,DAL,D,03,5,5,4,5,4,4,2,1,5,4,6,4,5,0
248,Johnny,Oduya,DAL,D,47,7,4,4,3,6,3,5,2,3,1,6,2,3,0
249,Dan,Hamhuis,DAL,D,02,8,4,3,3,5,3,4,6,3,3,6,3,3,1
250,Stephen,Johns,DAL,D,28,10,3,4,2,4,4,5,1,3,1,5,2,3,1
251,Esa,Lindell,DAL,D,23,9,3,3,3,2,4,3,0,3,1,5,3,3,2
252,Jordie,Benn,DAL,D,24,7,3,3,2,3,3,4,4,2,2,5,2,3,1
253,Patrik,Nemeth,DAL,D,15,11,1,2,3,3,3,3,0,1,0,4,2,3,1
254,Jamie,Oleksiak,DAL,D,05,14,1,2,1,3,3,4,6,1,1,5,2,3,4
255,Petr,Mrazek,DET,G,34,5,5,4,4,4,4,0,0,0,0,5,4,5,4
256,Jimmy,Howard,DET,G,35,9,4,3,5,5,4,0,0,0,0,5,4,3,6
257,Dylan,Larkin,DET,F,71,6,5,6,4,2,4,3,0,4,4,5,5,3,1
258,Henrik,Zetterberg,DET,F,40,6,5,4,5,3,4,1,0,5,3,5,4,5,0
259,Frans,Nielsen,DET,F,51,6,5,4,4,4,3,2,0,4,4,4,4,4,0
260,Tomas,Tatar,DET,F,21,5,5,4,4,2,4,3,0,4,4,4,4,4,1
261,Justin,Abdelkader,DET,F,08,9,3,3,4,3,4,6,6,3,3,5,4,3,4
262,Gustav,Nyquist,DET,F,14,5,5,4,4,2,4,2,0,4,3,4,4,4,0
263,Thomas,Vanek,DET,F,62,9,4,3,5,3,5,0,1,5,3,4,4,4,0
264,Andreas,Athanasiou,DET,F,72,6,4,5,3,3,3,0,0,4,3,4,4,3,1
265,Darren,Helm,DET,F,43,7,2,5,3,4,3,4,4,2,3,4,3,2,2
266,Steve,Ott,DET,F,29,6,4,3,3,4,3,5,6,2,1,4,4,2,5
267,Riley,Sheahan,DET,F,15,10,3,3,3,3,3,2,0,3,3,4,3,3,1
268,Drew,Miller,DET,F,20,5,3,3,2,4,3,4,0,2,3,4,3,3,0
269,Luke,Glendening,DET,F,41,7,3,3,2,3,3,6,1,2,2,4,3,2,2
270,Niklas,Kronwall,DET,D,55,6,5,4,4,6,4,5,0,3,2,6,2,4,1
271,Mike,Green,DET,D,25,8,3,4,5,3,4,2,1,5,2,5,4,5,1
272,Danny,DeKeyser,DET,D,65,6,4,4,3,3,3,3,4,3,2,5,3,3,1
273,Brendan,Smith,DET,D,02,8,4,3,3,3,3,3,0,3,2,5,2,3,3
274,Alexei,Marchenko,DET,D,53,8,4,4,2,4,3,2,1,3,1,5,1,3,0
275,Jonathan,Ericsson,DET,D,52,10,3,3,2,4,4,4,0,2,1,6,2,3,2
276,Ryan,Sproul,DET,D,48,8,3,3,3,2,3,2,1,2,2,4,2,3,1
277,Xavier,Ouellet,DET,D,61,7,3,3,2,3,3,3,0,2,1,4,2,3,2
278,Cam,Talbot,EDM,G,33,6,6,4,4,4,4,0,0,0,0,4,4,4,5
279,Jonas,Gustavsson,EDM,G,50,7,4,3,4,4,3,0,0,0,0,3,3,4,4
280,Connor,McDavid,EDM,F,97,6,6,6,5,2,3,0,0,6,5,5,4,5,1
281,Milan,Lucic,EDM,F,27,12,3,4,4,4,4,6,14,3,4,5,4,5,3
282,Jordan,Eberle,EDM,F,14,5,4,5,5,2,4,0,1,5,4,5,4,4,0
283,Ryan,Nugent-Hopkins,EDM,F,93,6,5,5,4,3,3,0,0,5,3,5,2,4,0
284,Leon,Draisaitl,EDM,F,29,9,5,4,4,2,4,0,4,5,4,5,2,5,0
285,Benoit,Pouliot,EDM,F,67,6,4,3,4,3,4,2,2,4,3,4,4,4,1
286,Jesse,Puljujarvi,EDM,F,98,7,4,4,4,2,3,0,1,4,4,5,3,4,0
