Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
97,Brent,Sutter,CHI,F,12,6,3,2,4,5,3,4,3,4,3,5,1,3,3
98,Troy,Murray,CHI,F,19,8,4,3,2,4,2,4,3,3,1,3,5,3,3
99,Michel,Goulet,CHI,F,16,8,4,3,3,3,2,2,6,3,5,3,3,1,2
100,Stephane,Matteau,CHI,F,32,8,2,2,3,2,1,3,6,2,3,3,2,1,3
101,Greg,Gilbert,CHI,F,14,7,2,2,3,3,2,4,6,3,3,3,1,1,2
102,Jocelyn,Lemieux,CHI,F,26,9,3,4,3,3,4,2,6,2,2,2,2,1,3
103,Stu,Grimson,CHI,F,23,11,1,1,0,2,1,3,10,1,1,2,5,1,4
104,Steve,Larmer,CHI,F,28,7,4,4,4,6,4,4,4,4,4,6,3,4,2
105,Dirk,Graham,CHI,F,33,8,4,3,3,5,3,4,7,3,2,4,5,3,4
106,Brian,Noonan,CHI,F,10,7,3,3,3,3,4,3,3,4,3,4,5,3,3
107,Dave,Christian,CHI,F,25,8,3,3,2,3,3,2,3,3,1,3,2,3,1
108,Joe,Murphy,CHI,F,17,7,4,4,4,3,4,3,2,3,3,4,2,4,3
109,Rob,Brown,CHI,F,44,6,4,3,3,2,2,2,8,4,1,2,0,2,4
110,Chris,Chelios,CHI,D,07,7,4,4,4,6,5,4,7,5,1,6,2,4,5
111,Steve,Smith,CHI,D,05,11,4,4,3,4,4,4,6,4,1,5,2,4,4
112,Bryan,Marchment,CHI,D,02,8,3,3,2,4,2,4,6,2,1,3,2,1,5
113,Frantsek,Kucera,CHI,D,06,9,2,2,2,4,3,1,3,2,1,3,4,2,2
114,Craig,Muni,CHI,D,03,9,2,2,1,3,2,4,6,2,0,4,2,2,3
115,Keith,Brown,CHI,D,04,7,2,2,2,3,2,3,9,3,1,3,4,3,3
116,Cam,Russell,CHI,D,08,5,3,3,1,3,2,3,4,3,1,3,5,2,4
117,Adam,Bennett,CHI,D,47,9,2,2,1,1,1,2,5,2,0,1,4,1,2
118,Jon,Casey,DAL,G,30,2,4,3,4,4,3,0,0,0,0,2,2,3,4
119,Darcy,Wakaluk,DAL,G,35,6,2,3,3,3,3,0,0,0,0,2,2,3,2
120,Mike,Modano,DAL,F,09,7,5,5,4,4,5,2,4,5,2,5,2,4,3
121,Dave,Gagner,DAL,F,15,6,4,4,4,4,3,2,4,4,4,4,2,4,4
122,Neal,Broten,DAL,F,07,4,4,4,3,5,3,3,0,3,2,4,3,4,1
123,Brent,Gilchrist,DAL,F,41,6,4,3,2,2,3,2,0,4,2,2,5,3,2
124,Bobby,Smith,DAL,F,18,10,3,3,2,3,2,2,6,3,2,3,4,4,0
125,Mike,McPhee,DAL,F,17,9,4,3,3,3,3,4,4,2,2,4,4,2,2
126,Gaetan,Duchesne,DAL,F,10,9,3,4,2,3,2,3,4,2,3,3,5,1,1
127,Brian,Propp,DAL,F,16,8,3,3,3,2,3,3,6,3,2,2,5,3,0
128,Russ,Courtnall,DAL,F,26,6,5,6,4,2,4,2,1,3,3,3,4,3,2
129,Ulf,Dahlen,DAL,F,22,8,3,4,4,3,3,2,0,4,4,4,3,3,0
130,Mike,Craig,DAL,F,20,6,3,3,3,3,3,3,7,4,3,3,2,2,3
131,Trent,Klatt,DAL,F,29,9,2,2,3,1,2,1,5,2,1,1,1,2,2
132,Shane,Churla,DAL,F,27,9,1,2,2,2,1,2,9,2,2,2,1,2,5
133,Stewart,Gavin,DAL,F,12,7,3,3,2,2,1,2,0,2,2,2,5,1,3
134,Mark,Tinordi,DAL,D,24,9,3,3,3,4,4,4,4,3,3,4,2,2,4
135,Tommy,Sjodin,DAL,D,33,6,4,3,3,3,4,2,1,3,1,3,3,3,1
136,Jim,Johnson,DAL,D,06,7,2,3,2,4,2,3,6,3,1,4,1,4,3
137,Derian,Hatcher,DAL,D,02,9,3,2,2,3,2,2,4,2,1,4,2,2,4
138,Craig,Ludwig,DAL,D,03,12,2,2,1,3,2,3,4,2,0,3,4,2,4
139,Richard,Matvichuk,DAL,D,04,7,2,3,1,3,3,3,6,3,0,3,5,2,2
140,Mark,Osiecki,DAL,D,23,9,2,2,1,2,2,2,5,2,0,1,3,1,2
141,Brad,Berry,DAL,D,05,7,2,2,0,3,2,3,4,2,0,3,5,1,4
142,Enrico,Ciccone,DAL,D,39,9,1,1,0,2,2,2,8,2,0,3,5,2,5
143,Tim,Cheveldae,DET,G,32,6,4,4,4,4,4,0,0,0,0,4,3,4,4
144,Vincent,Riendeau,DET,G,37,6,3,3,2,2,2,0,0,0,0,3,2,2,3
145,Steve,Yzerman,DET,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
146,Sergei,Fedorov,DET,F,91,7,5,4,4,4,4,3,2,5,4,4,1,5,3
147,Dallas,Drake,DET,F,28,4,4,4,3,4,3,2,0,3,3,4,1,3,3
148,Mike,Sillinger,DET,F,23,7,3,3,3,3,2,2,3,3,2,4,0,2,1
149,Vachslav,Kozlov,DET,F,13,5,4,3,2,2,3,1,2,3,3,3,5,3,3
150,Paul,Ysebaert,DET,F,21,7,4,4,4,4,3,2,6,4,4,3,3,4,2
151,Shawn,Burr,DET,F,11,6,2,2,3,3,2,4,6,2,2,3,1,2,3
152,Keith,Primeau,DET,F,55,11,3,3,3,4,3,1,6,2,4,3,1,2,4
153,Gerard,Gallant,DET,F,17,6,2,2,3,3,3,4,6,3,3,3,1,3,4
154,John,Ogrodnick,DET,F,25,9,3,3,3,3,3,3,2,3,4,2,1,3,0
155,Dino,Ciccarelli,DET,F,22,5,5,4,4,2,5,2,3,5,5,4,1,4,3
156,Ray,Sheppard,DET,F,26,6,2,2,4,3,3,3,3,3,4,3,2,2,2
157,Bob,Probert,DET,F,24,11,4,3,3,3,3,4,10,2,2,4,2,3,5
158,Sheldon,Kennedy,DET,F,15,4,3,3,3,2,2,2,3,2,4,2,5,2,2
159,Jim,Hiller,DET,F,14,7,2,2,2,1,2,3,7,2,2,1,4,2,4
160,Paul,Coffey,DET,D,77,9,6,5,4,3,4,2,4,6,1,5,1,5,3
161,Steve,Chiasson,DET,D,03,9,4,3,4,4,4,3,6,4,1,4,2,3,4
162,Yves,Racine,DET,D,33,6,3,3,3,4,4,3,4,3,1,4,2,3,3
163,Nicklas,Lidstrom,DET,D,05,5,4,3,3,4,4,3,4,4,1,4,2,4,1
164,Mark,Howe,DET,D,04,6,3,3,3,4,3,3,2,3,1,3,0,3,1
165,Vladimir,Konstantov,DET,D,16,6,3,3,2,4,3,4,7,3,1,4,2,3,3
166,Steve,Konroyd,DET,D,08,8,3,3,2,3,2,4,4,2,1,3,2,3,3
167,Brad,McCrimmon,DET,D,02,8,3,2,2,4,2,4,6,1,0,3,1,3,3
168,Bill,Ranford,EDM,G,30,4,4,3,3,3,4,0,0,0,0,4,4,5,4
169,Ron,Tugnutt,EDM,G,01,2,2,3,3,3,1,0,0,0,0,1,1,1,2
170,Doug,Weight,EDM,F,39,6,3,3,3,4,3,3,4,4,3,3,1,3,2
171,Todd,Elik,EDM,F,34,7,3,4,3,3,2,2,4,3,3,3,1,2,3
172,Craig,MacTavish,EDM,F,14,8,4,3,2,4,2,4,4,3,2,5,2,2,3
173,Kevin,Todd,EDM,F,15,5,3,4,3,3,3,3,6,3,2,3,3,3,2
174,Shjon,Podein,EDM,F,26,9,2,2,3,2,2,2,6,2,4,2,5,1,2
175,Mike,Hudson,EDM,F,20,9,3,3,2,4,2,4,8,2,0,3,2,3,3
176,Shayne,Corson,EDM,F,09,9,4,4,3,4,3,4,6,4,2,4,2,3,4
177,Craig,Simpson,EDM,F,18,8,3,3,4,3,4,2,3,4,5,3,1,3,2
178,Zdeno,Ciger,EDM,F,08,7,4,3,3,3,3,2,0,3,3,3,2,3,0
179,Kelly,Buchberger,EDM,F,16,10,2,2,2,3,2,4,10,1,3,3,2,1,3
180,Martin,Gelinas,EDM,F,07,8,3,3,2,2,3,2,4,3,2,2,4,2,2
181,Louie,DeBrusk,EDM,F,29,12,1,1,2,1,2,3,12,1,4,1,5,1,5
182,Petr,Klima,EDM,F,85,7,5,5,3,2,4,1,3,5,5,4,5,3,3
183,Scott,Mellanby,EDM,F,27,9,1,1,3,3,3,4,7,2,3,3,3,2,4
184,Steven,Rice,EDM,F,12,11,2,2,2,1,2,1,3,2,1,1,2,2,3
185,Dave,Manson,EDM,D,24,9,4,4,3,5,5,4,10,4,1,5,4,3,4
186,Igor,Kravchuk,EDM,D,21,9,4,3,3,4,3,3,2,4,2,4,4,3,2
187,Brian,Benning,EDM,D,19,8,2,2,3,4,3,3,6,2,2,4,2,3,4
188,Geoff,Smith,EDM,D,25,9,4,3,2,3,1,1,4,3,1,3,2,3,1
189,Brian,Glynn,EDM,D,06,11,3,3,2,3,4,3,4,2,1,4,3,2,3
190,Luke,Richardson,EDM,D,22,11,3,3,1,3,2,4,6,3,0,2,4,3,4
191,Chris,Joseph,EDM,D,02,10,3,3,3,1,3,3,5,3,1,1,2,3,3
192,Brad,Werenka,EDM,D,36,9,3,3,2,2,3,2,6,3,3,2,5,2,3
193,John,Vanbiesbrk,FLA,G,34,5,3,4,5,5,3,0,0,0,0,3,4,3,4
194,Mark,Fitzpatrik,FLA,G,30,7,2,4,2,2,3,0,0,0,0,2,2,2,2
195,Tom,Fitzgerald,FLA,F,14,8,2,2,2,3,2,2,1,2,2,3,2,2,2
196,Scott,Mellanby,FLA,F,27,9,1,1,3,3,3,4,7,2,3,3,3,2,4
197,Brian,Skrudland,FLA,F,39,8,4,2,2,4,2,4,6,3,3,4,4,3,4
198,Mike,Hough,FLA,F,18,7,3,2,3,3,3,2,4,3,2,3,2,3,3
199,Dave,Lowry,FLA,F,10,8,2,2,2,3,2,3,6,2,2,3,4,2,4
200,Andrei,Lomakin,FLA,F,23,7,4,3,3,2,3,1,2,3,3,3,2,4,2
201,Randy,Gilhen,FLA,F,20,7,2,2,1,3,2,3,2,2,1,3,5,2,1
202,Jesse,Belanger,FLA,F,29,4,1,2,3,1,2,2,0,2,2,1,4,2,1
203,Bill,Lindsay,FLA,F,22,7,1,2,2,2,2,2,0,2,2,2,4,2,1
204,Joe,Cirella,FLA,D,06,10,3,3,2,2,3,2,9,2,2,3,3,2,3
205,Alexnder,Godynyuk,FLA,D,21,10,2,3,2,2,2,3,8,2,2,3,5,1,2
206,Gord,Murphy,FLA,D,28,8,5,4,2,3,4,4,9,3,1,3,3,3,3
207,Gord,Hynes,FLA,D,26,4,2,2,2,2,1,3,2,2,2,2,5,2,2
208,Milan,Tichy,FLA,D,43,8,3,2,1,1,2,3,8,2,1,2,2,2,4
209,Stephane,Richer,FLA,D,25,9,3,3,3,3,3,3,3,3,2,3,3,2,2
210,Sean,Burke,HFD,G,01,10,4,3,2,2,4,0,0,0,0,4,4,4,4
211,Mario,Gosselin,HFD,G,31,3,2,3,4,4,2,0,0,0,0,1,1,2,2
212,Frank,Pietrngelo,HFD,G,40,6,3,3,1,1,3,0,0,0,0,2,2,2,2
213,Andrew,Cassels,HFD,F,21,7,3,3,4,4,2,2,0,3,4,4,0,3,2
214,Terry,Yake,HFD,F,25,6,3,3,4,3,3,3,3,3,4,4,0,3,2
215,Mikael,Nylander,HFD,F,36,5,4,3,3,2,3,2,2,3,2,3,1,3,2
216,Robert,Kron,HFD,F,38,5,3,3,3,4,2,2,2,3,3,3,4,3,2
217,Robert,Petrovicky,HFD,F,39,5,4,3,2,2,3,2,2,3,1,3,4,3,3
218,Geoff,Sanderson,HFD,F,08,6,4,4,4,3,4,2,0,4,4,4,3,3,1
219,Patrick,Poulin,HFD,F,24,10,3,3,3,2,3,3,0,3,3,3,2,3,2
220,Yvon,Corriveau,HFD,F,11,8,2,2,2,3,2,3,8,1,2,3,3,1,1
221,Jim,McKenzie,HFD,F,33,9,2,2,1,1,2,2,4,2,2,2,3,1,4
222,Randy,Cunnyworth,HFD,F,07,6,2,3,2,3,2,3,6,2,2,3,5,3,3
223,Pat,Verbeek,HFD,F,16,7,3,4,4,3,4,3,7,4,4,4,2,4,4
224,Mark,Janssens,HFD,F,22,11,3,3,3,3,3,4,6,3,3,4,1,2,4
225,Nick,Kypreos,HFD,F,20,8,2,2,2,2,1,3,6,2,4,3,4,1,5
226,Mark,Greig,HFD,F,17,7,1,1,2,1,0,1,5,1,1,1,0,1,3
227,Jamie,Leach,HFD,F,34,8,3,3,2,1,2,3,9,2,3,1,5,2,0
228,Zarley,Zalapski,HFD,D,03,10,5,4,4,5,4,4,4,4,2,5,1,3,3
229,Eric,Weinrich,HFD,D,04,10,3,4,3,4,3,3,4,3,2,4,1,3,3
230,Adam,Burt,HFD,D,06,7,4,3,2,3,4,3,4,4,1,4,3,3,4
231,Dan,Keczmer,HFD,D,37,7,2,2,2,3,1,1,6,2,2,2,5,1,3
232,Doug,Houda,HFD,D,27,7,2,2,1,2,2,2,9,2,1,2,4,1,4
233,Randy,Ladouceur,HFD,D,29,11,3,3,1,3,1,2,4,2,1,3,5,1,4
234,Allen,Pedersen,HFD,D,41,10,2,3,1,3,2,3,6,2,1,2,1,2,3
235,Kelly,Hrudey,LA,G,32,6,3,3,4,4,4,0,0,0,0,2,2,2,3
236,Robb,Stauber,LA,G,35,6,2,3,5,5,3,0,0,0,0,2,2,2,2
237,Rick,Knickle,LA,G,01,2,2,3,3,3,2,0,0,0,0,2,2,2,1
238,Wayne,Gretzky,LA,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
239,Jimmy,Carson,LA,F,12,9,4,4,4,3,4,2,3,4,5,4,2,4,1
240,Corey,Millen,LA,F,23,4,3,4,4,3,2,1,5,3,4,3,3,3,3
241,Gary,Shuchuk,LA,F,14,6,2,2,2,0,1,2,3,2,2,0,3,2,2
242,Luc,Robitaille,LA,F,20,7,4,4,5,3,4,2,4,5,6,5,2,4,3
243,Tony,Granato,LA,F,21,6,4,5,4,4,3,3,3,3,4,3,3,3,4
244,Lonnie,Loach,LA,F,29,6,2,3,3,2,2,2,6,2,3,2,2,2,2
245,Pat,Conacher,LA,F,15,7,2,2,2,2,2,2,4,2,3,2,4,3,1
246,Warren,Rychel,LA,F,10,7,2,2,2,1,1,3,6,1,2,1,5,1,5
247,Tomas,Sandstrom,LA,F,07,9,4,4,5,3,5,3,8,4,5,3,2,3,3
248,Jari,Kurri,LA,F,17,8,4,3,4,4,4,2,1,4,3,4,1,3,2
249,Mike,Donnelly,LA,F,11,6,4,4,4,3,2,3,4,2,3,4,3,3,2
250,Dave,Taylor,LA,F,18,7,3,2,2,3,3,3,5,3,2,3,3,2,3
251,Rob,Blake,LA,D,04,11,4,4,4,4,4,3,3,4,1,4,3,4,4
252,Marty,McSorley,LA,D,33,14,3,3,3,4,3,3,9,3,2,4,4,3,6
253,Alexei,Zhitnik,LA,D,02,5,4,4,3,4,3,3,4,3,2,4,1,3,3
254,Darryl,Sydor,LA,D,25,9,3,3,2,3,3,3,4,3,1,3,2,3,2
255,Charlie,Huddy,LA,D,22,10,3,2,2,4,3,3,4,3,1,3,1,3,2
256,Mark,Hardy,LA,D,24,8,3,3,2,3,1,3,6,2,0,2,1,2,3
257,Brent,Thompson,LA,D,03,5,2,2,1,2,1,2,8,2,0,2,1,1,4
258,Tim,Watters,LA,D,05,6,2,2,1,2,1,2,6,2,0,2,1,2,2
259,Rene,Chapdlaine,LA,D,08,8,1,1,0,1,0,1,5,1,0,1,3,1,3
260,Patrick,Roy,MTL,G,33,6,6,4,4,4,6,0,0,0,0,5,5,6,6
261,Andre,Racicot,MTL,G,37,4,2,3,3,3,3,0,0,0,0,2,2,2,2
262,Kirk,Muller,MTL,F,11,9,4,4,4,4,4,4,4,4,4,4,1,4,3
263,Stephan,Lebeau,MTL,F,47,5,4,4,4,3,3,2,1,4,5,4,0,3,1
264,Denis,Savard,MTL,F,18,5,5,4,4,3,3,2,3,5,3,3,0,4,3
265,Guy,Carbonneau,MTL,F,21,6,4,3,2,4,2,4,1,4,1,3,3,4,1
266,Vincent,Damphousse,MTL,F,25,6,4,4,4,3,3,2,0,5,3,4,2,4,3
267,Gilbert,Dionne,MTL,F,45,8,3,4,3,3,3,2,4,3,3,3,2,3,2
268,John,Leclair,MTL,F,17,11,3,4,3,3,3,3,0,3,3,3,2,2,2
269,Benoit,Brunet,MTL,F,22,6,2,2,3,2,2,2,2,2,3,2,2,2,2
270,Mario,Roberge,MTL,F,32,6,1,1,1,1,2,3,8,1,3,1,3,1,4
271,Brian,Bellows,MTL,F,23,8,4,4,4,3,4,2,3,4,4,4,2,4,2
272,Mike,Keane,MTL,F,12,5,3,4,4,3,2,3,3,2,3,3,0,3,3
273,Gary,Leeman,MTL,F,26,5,4,4,3,2,3,2,9,3,3,3,2,3,2
274,Todd,Ewen,MTL,F,36,11,1,1,2,1,1,3,7,1,2,2,3,1,4
275,Ed,Ronan,MTL,F,31,8,2,2,2,1,2,3,3,2,2,1,4,2,1
276,Eric,Desjardins,MTL,D,28,9,4,3,3,4,3,4,3,4,2,4,2,3,3
277,Matt,Schneider,MTL,D,27,7,3,4,3,3,3,3,4,4,2,4,2,4,3
278,Patrice,Brisebois,MTL,D,43,5,3,3,3,3,3,3,7,2,2,4,3,2,3
279,Kevin,Haller,MTL,D,14,6,2,2,2,3,1,2,6,1,2,4,5,2,3
280,Rob,Ramage,MTL,D,05,9,3,2,2,3,3,4,7,3,1,3,5,3,4
281,J.J.,Daigneault,MTL,D,48,6,4,3,2,4,4,3,4,3,2,4,4,2,2
282,Lyle,Odelein,MTL,D,24,9,3,2,2,4,2,3,6,2,0,3,3,2,4
283,Sean,Hill,MTL,D,38,8,2,2,2,2,2,3,5,2,1,2,3,1,4
284,Donald,Dufresne,MTL,D,34,9,2,2,1,2,2,3,9,2,1,2,3,1,3
285,Chris,Terreri,NJ,G,31,2,4,4,4,4,3,0,0,0,0,3,3,3,3
286,Craig,Billington,NJ,G,01,4,3,4,2,2,1,0,0,0,0,2,2,2,2
287,Alexnder,Semak,NJ,F,20,6,4,3,4,4,3,3,1,4,4,3,2,4,2
288,Bernie,Nicholls,NJ,F,19,6,3,3,4,3,3,1,3,4,2,3,0,4,3
289,Peter,Stastny,NJ,F,26,9,4,3,3,4,3,3,0,4,4,3,2,4,1
